state,district,year,season,crop,area_hectares,production_tonnes,yield_tonnes_per_hectare,source_type
Tamil Nadu,Namakkal,2020,Kharif,Soybean,1888.43,3242.28,1.717,synthetic_prototype
Tamil Nadu,Namakkal,2020,Rabi,Mustard,950.38,1003.54,1.056,synthetic_prototype
Tamil Nadu,Namakkal,2020,Rabi,Rice,2851.56,14581.92,5.114,synthetic_prototype
Tamil Nadu,Namakkal,2020,Rabi,Maize,7566.31,39438.92,5.212,synthetic_prototype
Tamil Nadu,Namakkal,2020,Rabi,Pulses,4282.64,4894.07,1.143,synthetic_prototype
Tamil Nadu,Namakkal,2020,Summer,Groundnut,3238.64,5838.7,1.803,synthetic_prototype
Tamil Nadu,Namakkal,2020,Summer,Maize,2243.11,8054.0,3.591,synthetic_prototype
Tamil Nadu,Namakkal,2020,Summer,Rice,1620.61,7484.38,4.618,synthetic_prototype
Tamil Nadu,Perambalur,2020,Kharif,Rice,7012.69,32165.57,4.587,synthetic_prototype
Tamil Nadu,Perambalur,2020,Kharif,Cotton,1803.05,3531.92,1.959,synthetic_prototype
Tamil Nadu,Perambalur,2020,Kharif,Millet,3722.35,10518.87,2.826,synthetic_prototype
Tamil Nadu,Perambalur,2020,Kharif,Groundnut,3710.47,8696.23,2.344,synthetic_prototype
Tamil Nadu,Perambalur,2020,Rabi,Mustard,853.1,968.79,1.136,synthetic_prototype
Tamil Nadu,Perambalur,2020,Rabi,Rice,5785.69,28474.88,4.922,synthetic_prototype
Tamil Nadu,Perambalur,2020,Rabi,Groundnut,3199.56,5230.8,1.635,synthetic_prototype
Tamil Nadu,Perambalur,2020,Rabi,Pulses,1515.24,1602.04,1.057,synthetic_prototype
Tamil Nadu,Perambalur,2020,Summer,Watermelon,1257.63,26059.15,20.721,synthetic_prototype
Tamil Nadu,Perambalur,2020,Summer,Groundnut,3841.81,7010.77,1.825,synthetic_prototype
Tamil Nadu,Perambalur,2020,Summer,Maize,5421.83,20975.94,3.869,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Kharif,Groundnut,4237.75,8587.4,2.026,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Kharif,Cotton,3391.2,5403.35,1.593,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Kharif,Rice,16904.94,67351.54,3.984,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Kharif,Soybean,2077.34,3541.72,1.705,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Rabi,Mustard,805.31,916.13,1.138,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Rabi,Groundnut,5578.41,9395.35,1.684,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Rabi,Wheat,1166.27,3465.55,2.971,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Rabi,Maize,3664.85,16277.47,4.442,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Summer,Watermelon,1776.04,34566.46,19.463,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Summer,Rice,5101.11,17278.54,3.387,synthetic_prototype
Tamil Nadu,Pudukkottai,2020,Summer,Groundnut,3438.86,6230.56,1.812,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Kharif,Groundnut,8848.04,18033.82,2.038,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Kharif,Soybean,3353.7,5948.74,1.774,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Kharif,Millet,3892.39,8999.44,2.312,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Kharif,Cotton,3751.06,7732.86,2.062,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Rabi,Pulses,1974.02,2141.39,1.085,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Rabi,Wheat,1850.29,4818.03,2.604,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Rabi,Maize,4244.82,20044.6,4.722,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Rabi,Mustard,1919.83,2442.93,1.272,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Summer,Rice,5578.57,17883.44,3.206,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Summer,Watermelon,1314.73,26979.74,20.521,synthetic_prototype
Tamil Nadu,Ramanathapuram,2020,Summer,Maize,4653.39,23121.42,4.969,synthetic_prototype
Tamil Nadu,Ranipet,2020,Kharif,Maize,2858.07,12766.82,4.467,synthetic_prototype
Tamil Nadu,Ranipet,2020,Kharif,Groundnut,2847.58,6098.16,2.142,synthetic_prototype
Tamil Nadu,Ranipet,2020,Kharif,Rice,6782.15,31444.58,4.636,synthetic_prototype
Tamil Nadu,Ranipet,2020,Kharif,Soybean,1997.5,4568.3,2.287,synthetic_prototype
Tamil Nadu,Ranipet,2020,Rabi,Mustard,2357.07,3474.28,1.474,synthetic_prototype
Tamil Nadu,Ranipet,2020,Rabi,Maize,5024.73,19732.81,3.927,synthetic_prototype
Tamil Nadu,Ranipet,2020,Rabi,Rice,3122.49,15597.15,4.995,synthetic_prototype
Tamil Nadu,Ranipet,2020,Rabi,Pulses,2679.28,2724.07,1.017,synthetic_prototype
Tamil Nadu,Ranipet,2020,Summer,Groundnut,1268.95,2221.8,1.751,synthetic_prototype
Tamil Nadu,Ranipet,2020,Summer,Watermelon,851.47,14438.84,16.957,synthetic_prototype
Tamil Nadu,Ranipet,2020,Summer,Maize,1531.12,5638.71,3.683,synthetic_prototype
Tamil Nadu,Salem,2020,Kharif,Soybean,4024.48,7052.85,1.752,synthetic_prototype
Tamil Nadu,Salem,2020,Kharif,Cotton,4578.36,9048.6,1.976,synthetic_prototype
Tamil Nadu,Salem,2020,Kharif,Maize,3708.39,18811.38,5.073,synthetic_prototype
Tamil Nadu,Salem,2020,Kharif,Millet,4539.38,11042.55,2.433,synthetic_prototype
Tamil Nadu,Salem,2020,Rabi,Rice,10822.32,45855.44,4.237,synthetic_prototype
Tamil Nadu,Salem,2020,Rabi,Groundnut,2862.55,5085.36,1.777,synthetic_prototype
Tamil Nadu,Salem,2020,Rabi,Wheat,532.76,1638.16,3.075,synthetic_prototype
Tamil Nadu,Salem,2020,Rabi,Maize,4034.7,14685.13,3.64,synthetic_prototype
Tamil Nadu,Salem,2020,Summer,Groundnut,3758.43,7151.06,1.903,synthetic_prototype
Tamil Nadu,Salem,2020,Summer,Rice,6386.63,21559.04,3.376,synthetic_prototype
Tamil Nadu,Salem,2020,Summer,Maize,4539.75,17329.44,3.817,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Kharif,Groundnut,1410.72,2874.83,2.038,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Kharif,Maize,6390.12,33189.54,5.194,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Kharif,Rice,5381.78,22068.19,4.101,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Kharif,Millet,1442.62,2876.58,1.994,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Rabi,Groundnut,2898.25,5862.2,2.023,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Rabi,Mustard,532.14,546.74,1.027,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Rabi,Pulses,2086.1,1860.17,0.892,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Rabi,Rice,4719.74,22334.17,4.732,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Summer,Millet,1314.82,2578.31,1.961,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Summer,Groundnut,2936.1,5299.64,1.805,synthetic_prototype
Tamil Nadu,Sivaganga,2020,Summer,Watermelon,1096.37,21638.43,19.736,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Kharif,Cotton,2608.86,5534.71,2.122,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Kharif,Millet,1610.68,3124.98,1.94,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Kharif,Soybean,3170.44,5830.94,1.839,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Kharif,Groundnut,5000.2,12124.75,2.425,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Rabi,Mustard,1316.63,1525.99,1.159,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Rabi,Pulses,1977.47,1712.91,0.866,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Rabi,Maize,6011.22,24548.18,4.084,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Rabi,Rice,6527.96,32707.85,5.01,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Summer,Groundnut,1119.81,1867.35,1.668,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Summer,Millet,847.87,1444.96,1.704,synthetic_prototype
Tamil Nadu,Tenkasi,2020,Summer,Watermelon,391.72,6729.94,17.18,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Kharif,Soybean,790.25,1595.92,2.019,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Kharif,Cotton,6141.55,11811.89,1.923,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Kharif,Rice,3467.83,15171.27,4.375,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Kharif,Groundnut,4095.25,7403.92,1.808,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Rabi,Wheat,358.13,1053.42,2.941,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Rabi,Rice,3436.99,16141.97,4.697,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Rabi,Mustard,1437.78,1794.69,1.248,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Rabi,Groundnut,3407.89,6107.02,1.792,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Summer,Maize,826.45,3218.98,3.895,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Summer,Rice,2108.25,6505.88,3.086,synthetic_prototype
Tamil Nadu,Thanjavur,2020,Summer,Millet,1742.06,3229.84,1.854,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Kharif,Maize,2906.75,16628.64,5.721,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Kharif,Soybean,2288.9,4736.44,2.069,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Kharif,Cotton,3614.23,6045.57,1.673,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Kharif,Groundnut,2949.0,5005.83,1.697,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Rabi,Wheat,1519.04,4076.19,2.683,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Rabi,Maize,1960.97,10079.94,5.14,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Rabi,Groundnut,3932.21,8191.8,2.083,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Rabi,Pulses,1646.27,1819.69,1.105,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Summer,Groundnut,3481.88,6295.93,1.808,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Summer,Maize,2694.71,12543.03,4.655,synthetic_prototype
Tamil Nadu,The Nilgiris,2020,Summer,Watermelon,1724.36,33442.75,19.394,synthetic_prototype
Tamil Nadu,Theni,2020,Kharif,Maize,7775.78,31151.78,4.006,synthetic_prototype
Tamil Nadu,Theni,2020,Kharif,Soybean,1238.2,2006.45,1.62,synthetic_prototype
Tamil Nadu,Theni,2020,Kharif,Cotton,1909.64,3068.34,1.607,synthetic_prototype
Tamil Nadu,Theni,2020,Kharif,Groundnut,4874.18,11633.55,2.387,synthetic_prototype
Tamil Nadu,Theni,2020,Rabi,Wheat,1736.58,5014.54,2.888,synthetic_prototype
Tamil Nadu,Theni,2020,Rabi,Rice,8945.65,32660.91,3.651,synthetic_prototype
Tamil Nadu,Theni,2020,Rabi,Maize,6026.37,27355.53,4.539,synthetic_prototype
Tamil Nadu,Theni,2020,Rabi,Groundnut,4098.72,8218.15,2.005,synthetic_prototype
Tamil Nadu,Theni,2020,Summer,Rice,5103.15,20726.49,4.062,synthetic_prototype
Tamil Nadu,Theni,2020,Summer,Maize,3320.24,12622.55,3.802,synthetic_prototype
Tamil Nadu,Theni,2020,Summer,Watermelon,1005.68,17801.23,17.701,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Kharif,Rice,10617.59,34986.85,3.295,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Kharif,Cotton,1790.64,2801.01,1.564,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Kharif,Maize,6030.1,34696.67,5.754,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Kharif,Millet,1670.6,4463.43,2.672,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Rabi,Groundnut,2665.76,4656.43,1.747,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Rabi,Pulses,3879.24,3712.46,0.957,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Rabi,Rice,5706.1,25436.9,4.458,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Rabi,Wheat,608.49,1527.25,2.51,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Summer,Groundnut,2077.19,4155.8,2.001,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Summer,Rice,3273.72,10381.15,3.171,synthetic_prototype
Tamil Nadu,Thoothukudi,2020,Summer,Millet,2207.27,5275.01,2.39,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Kharif,Soybean,2664.85,4221.51,1.584,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Kharif,Millet,3043.07,7524.21,2.473,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Kharif,Groundnut,3435.75,5990.48,1.744,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Kharif,Maize,8387.0,48042.14,5.728,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Rabi,Maize,3098.24,11972.27,3.864,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Rabi,Wheat,573.86,1269.72,2.213,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Rabi,Groundnut,2398.16,4627.02,1.929,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Rabi,Rice,8748.12,32406.77,3.704,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Summer,Rice,3988.79,16094.42,4.035,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Summer,Groundnut,2433.8,3693.95,1.518,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2020,Summer,Watermelon,1359.43,27590.77,20.296,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Kharif,Millet,2380.45,5952.3,2.5,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Kharif,Groundnut,1264.02,3058.02,2.419,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Kharif,Maize,8114.74,38208.91,4.709,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Kharif,Cotton,1395.72,2881.75,2.065,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Rabi,Groundnut,1268.61,2885.11,2.274,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Rabi,Rice,15137.56,74075.6,4.893,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Rabi,Pulses,1096.17,981.65,0.896,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Rabi,Mustard,1113.99,1233.56,1.107,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Summer,Groundnut,2481.08,5439.23,2.192,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Summer,Watermelon,1538.33,25375.66,16.496,synthetic_prototype
Tamil Nadu,Tirunelveli,2020,Summer,Rice,6356.15,22111.87,3.479,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Kharif,Soybean,987.45,1529.39,1.549,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Kharif,Cotton,2815.22,5882.54,2.09,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Kharif,Millet,5025.73,9782.04,1.946,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Kharif,Maize,9338.1,40169.64,4.302,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Rabi,Mustard,2450.29,2685.54,1.096,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Rabi,Maize,4762.04,25255.37,5.303,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Rabi,Wheat,413.93,1130.44,2.731,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Rabi,Rice,6137.15,22970.35,3.743,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Summer,Rice,3281.24,12658.8,3.858,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Summer,Watermelon,1753.17,35028.84,19.98,synthetic_prototype
Tamil Nadu,Tirupathur,2020,Summer,Maize,5131.91,17670.56,3.443,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Kharif,Soybean,3862.51,6219.05,1.61,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Kharif,Cotton,3993.32,7643.16,1.914,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Kharif,Rice,10117.99,36711.21,3.628,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Kharif,Maize,3993.96,22405.98,5.61,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Rabi,Pulses,3996.46,3733.22,0.934,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Rabi,Mustard,947.07,1376.12,1.453,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Rabi,Rice,12966.37,65450.35,5.048,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Rabi,Wheat,2147.06,5945.66,2.769,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Summer,Millet,1358.97,2473.44,1.82,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Summer,Watermelon,398.22,8216.93,20.634,synthetic_prototype
Tamil Nadu,Tiruppur,2020,Summer,Rice,6328.12,26798.5,4.235,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Kharif,Cotton,1454.76,3182.49,2.188,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Kharif,Millet,4525.63,11396.96,2.518,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Kharif,Rice,10108.34,33168.32,3.281,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Kharif,Maize,3109.75,12795.12,4.115,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Rabi,Mustard,1396.25,1535.08,1.099,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Rabi,Wheat,596.38,1297.47,2.176,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Rabi,Rice,5866.87,27917.82,4.759,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Rabi,Maize,9645.09,36116.02,3.745,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Summer,Rice,7954.24,29782.75,3.744,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Summer,Maize,4477.8,21457.03,4.792,synthetic_prototype
Tamil Nadu,Tiruvallur,2020,Summer,Groundnut,2958.71,6371.08,2.153,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Kharif,Maize,4702.04,18515.59,3.938,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Kharif,Cotton,4828.08,8473.86,1.755,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Kharif,Groundnut,4497.3,9163.06,2.037,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Kharif,Rice,6549.05,24300.96,3.711,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Rabi,Mustard,1136.8,1170.8,1.03,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Rabi,Rice,5207.99,25573.47,4.91,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Rabi,Wheat,1078.48,2460.6,2.282,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Rabi,Pulses,3991.04,4564.09,1.144,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Summer,Rice,2410.66,9631.34,3.995,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Summer,Groundnut,1834.94,3299.95,1.798,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2020,Summer,Millet,1052.2,2594.93,2.466,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Kharif,Groundnut,3228.33,7077.29,2.192,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Kharif,Soybean,2826.58,5693.96,2.014,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Kharif,Cotton,1540.41,2306.68,1.497,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Kharif,Millet,1291.86,3575.78,2.768,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Rabi,Groundnut,2340.39,4997.12,2.135,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Rabi,Maize,3708.8,14233.22,3.838,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Rabi,Rice,2759.51,12557.62,4.551,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Rabi,Pulses,1584.57,1919.15,1.211,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Summer,Watermelon,606.04,10413.89,17.183,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Summer,Maize,1567.1,6913.15,4.411,synthetic_prototype
Tamil Nadu,Tiruvarur,2020,Summer,Groundnut,1184.02,2272.54,1.919,synthetic_prototype
Tamil Nadu,Vellore,2020,Kharif,Soybean,687.04,1136.71,1.655,synthetic_prototype
Tamil Nadu,Vellore,2020,Kharif,Groundnut,1254.81,2645.18,2.108,synthetic_prototype
Tamil Nadu,Vellore,2020,Kharif,Cotton,1834.06,2833.73,1.545,synthetic_prototype
Tamil Nadu,Vellore,2020,Kharif,Rice,10785.88,39903.45,3.7,synthetic_prototype
Tamil Nadu,Vellore,2020,Rabi,Rice,8510.53,33954.79,3.99,synthetic_prototype
Tamil Nadu,Vellore,2020,Rabi,Maize,3033.48,11367.3,3.747,synthetic_prototype
Tamil Nadu,Vellore,2020,Rabi,Groundnut,2797.72,4947.02,1.768,synthetic_prototype
Tamil Nadu,Vellore,2020,Rabi,Wheat,613.07,1505.47,2.456,synthetic_prototype
Tamil Nadu,Vellore,2020,Summer,Maize,3128.31,11195.36,3.579,synthetic_prototype
Tamil Nadu,Vellore,2020,Summer,Rice,4693.1,21623.17,4.607,synthetic_prototype
Tamil Nadu,Vellore,2020,Summer,Groundnut,1955.78,4203.93,2.149,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Kharif,Rice,5742.86,24397.95,4.248,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Kharif,Maize,8108.32,39025.78,4.813,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Kharif,Millet,3845.75,10410.03,2.707,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Kharif,Cotton,4248.27,7129.03,1.678,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Rabi,Maize,3845.61,19849.55,5.162,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Rabi,Mustard,2373.68,2872.41,1.21,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Rabi,Groundnut,2488.37,5061.46,2.034,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Rabi,Pulses,728.46,704.99,0.968,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Summer,Millet,1782.48,3528.19,1.979,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Summer,Watermelon,865.29,17777.88,20.546,synthetic_prototype
Tamil Nadu,Viluppuram,2020,Summer,Maize,2985.95,14356.4,4.808,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Kharif,Maize,5265.63,29360.57,5.576,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Kharif,Groundnut,3721.19,8388.91,2.254,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Kharif,Rice,8397.8,38558.57,4.592,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Kharif,Millet,2381.11,5314.99,2.232,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Rabi,Mustard,2355.94,2779.56,1.18,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Rabi,Groundnut,4893.76,7665.78,1.566,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Rabi,Maize,7397.72,38108.22,5.151,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Rabi,Wheat,1267.99,3552.89,2.802,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Summer,Maize,1400.15,6834.57,4.881,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Summer,Rice,3469.99,12323.94,3.552,synthetic_prototype
Tamil Nadu,Virudhunagar,2020,Summer,Watermelon,874.95,14418.31,16.479,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Kharif,Groundnut,5612.54,9911.74,1.766,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Kharif,Cotton,2142.61,4567.46,2.132,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Kharif,Millet,1701.36,4598.8,2.703,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Kharif,Soybean,968.19,1902.11,1.965,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Rabi,Groundnut,3695.54,5782.82,1.565,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Rabi,Maize,6206.0,29541.84,4.76,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Rabi,Pulses,988.95,868.99,0.879,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Rabi,Rice,6879.44,27948.2,4.063,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Summer,Maize,1391.39,5441.35,3.911,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Summer,Rice,2245.09,7424.34,3.307,synthetic_prototype
Tamil Nadu,Ariyalur,2021,Summer,Watermelon,401.92,5691.79,14.162,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Kharif,Groundnut,3243.31,7826.16,2.413,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Kharif,Maize,6571.38,27851.69,4.238,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Kharif,Cotton,2553.72,4812.48,1.884,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Kharif,Rice,2303.64,10966.4,4.76,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Rabi,Wheat,818.49,2322.76,2.838,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Rabi,Maize,4931.91,24427.8,4.953,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Rabi,Pulses,2593.11,3137.46,1.21,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Rabi,Groundnut,4136.98,8183.54,1.978,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Summer,Groundnut,734.93,1441.58,1.962,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Summer,Millet,2007.05,5080.86,2.532,synthetic_prototype
Tamil Nadu,Chengalpattu,2021,Summer,Rice,1962.13,6918.8,3.526,synthetic_prototype
Tamil Nadu,Chennai,2021,Kharif,Rice,12918.41,51965.57,4.023,synthetic_prototype
Tamil Nadu,Chennai,2021,Kharif,Millet,892.97,2049.36,2.295,synthetic_prototype
Tamil Nadu,Chennai,2021,Kharif,Soybean,1447.4,3128.14,2.161,synthetic_prototype
Tamil Nadu,Chennai,2021,Kharif,Maize,4355.08,17877.27,4.105,synthetic_prototype
Tamil Nadu,Chennai,2021,Rabi,Wheat,1614.96,4238.28,2.624,synthetic_prototype
Tamil Nadu,Chennai,2021,Rabi,Pulses,2394.2,2619.71,1.094,synthetic_prototype
Tamil Nadu,Chennai,2021,Rabi,Groundnut,4809.79,8790.51,1.828,synthetic_prototype
Tamil Nadu,Chennai,2021,Rabi,Maize,5806.25,29663.44,5.109,synthetic_prototype
Tamil Nadu,Chennai,2021,Summer,Maize,1437.48,6764.15,4.706,synthetic_prototype
