state,district,year,season,rainfall,soil_moisture,water_availability,area_hectares,production_tonnes,yield_tonnes_per_hectare,recommended_crop,source_type
Tamil Nadu,NAMAKKAL,2019,Kharif,330.9059829059829,25.152302552862903,Low,11143.06,52230.17,4.687,Rice,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Kharif,330.9059829059829,25.152302552862903,Low,1378.88,3004.54,2.179,Millet,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Kharif,330.9059829059829,25.152302552862903,Low,2209.79,4187.98,1.895,Cotton,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Rabi,438.4777777777779,25.152302552862903,Low,2242.95,5991.82,2.671,Wheat,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Rabi,438.4777777777779,25.152302552862903,Low,1586.84,1897.6,1.196,Mustard,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Rabi,438.4777777777779,25.152302552862903,Low,4211.04,3673.66,0.872,Pulses,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Rabi,438.4777777777779,25.152302552862903,Low,1272.35,2221.08,1.746,Groundnut,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Summer,134.12307692307692,25.152302552862903,Low,1995.7,8336.86,4.177,Rice,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Summer,134.12307692307692,25.152302552862903,Low,1459.48,21140.2,14.485,Watermelon,synthetic_prototype
Tamil Nadu,NAMAKKAL,2019,Summer,134.12307692307692,25.152302552862903,Low,969.48,2293.04,2.365,Millet,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Kharif,330.9059829059829,32.95149883487903,High,4692.09,7137.32,1.521,Cotton,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Kharif,330.9059829059829,32.95149883487903,High,8841.34,38679.44,4.375,Maize,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Kharif,330.9059829059829,32.95149883487903,High,3444.26,6160.66,1.789,Soybean,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Kharif,330.9059829059829,32.95149883487903,High,12534.88,60022.2,4.788,Rice,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Rabi,438.4777777777779,32.95149883487903,High,3512.25,13280.76,3.781,Rice,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Rabi,438.4777777777779,32.95149883487903,High,1376.87,1355.82,0.985,Pulses,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Rabi,438.4777777777779,32.95149883487903,High,2476.57,4382.78,1.77,Groundnut,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Rabi,438.4777777777779,32.95149883487903,High,5172.57,20990.3,4.058,Maize,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Summer,134.12307692307692,32.95149883487903,High,4119.18,8544.69,2.074,Groundnut,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Summer,134.12307692307692,32.95149883487903,High,1621.2,6110.9,3.769,Maize,synthetic_prototype
Tamil Nadu,PERAMBALUR,2019,Summer,134.12307692307692,32.95149883487903,High,1624.51,30749.11,18.928,Watermelon,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Kharif,330.9059829059829,23.147286031048385,Low,4743.41,7872.87,1.66,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Kharif,330.9059829059829,23.147286031048385,Low,8916.22,40791.94,4.575,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Kharif,330.9059829059829,23.147286031048385,Low,13758.07,63312.81,4.602,Rice,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Kharif,330.9059829059829,23.147286031048385,Low,3107.53,7638.39,2.458,Millet,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Rabi,438.4777777777779,23.147286031048385,Low,5260.29,5283.2,1.004,Pulses,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Rabi,438.4777777777779,23.147286031048385,Low,2602.72,6923.16,2.66,Wheat,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Rabi,438.4777777777779,23.147286031048385,Low,3203.21,14603.68,4.559,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Rabi,438.4777777777779,23.147286031048385,Low,2031.73,4314.53,2.124,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Summer,134.12307692307692,23.147286031048385,Low,946.43,1477.71,1.561,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Summer,134.12307692307692,23.147286031048385,Low,3311.55,13470.83,4.068,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2019,Summer,134.12307692307692,23.147286031048385,Low,2258.19,44611.38,19.755,Watermelon,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Kharif,330.9059829059829,28.9982593121,Medium,2276.26,4782.32,2.101,Cotton,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Kharif,330.9059829059829,28.9982593121,Medium,1701.33,3734.16,2.195,Millet,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Kharif,330.9059829059829,28.9982593121,Medium,10669.11,45312.54,4.247,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Kharif,330.9059829059829,28.9982593121,Medium,2164.55,4083.08,1.886,Soybean,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Rabi,438.4777777777779,28.9982593121,Medium,3079.67,14866.79,4.827,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Rabi,438.4777777777779,28.9982593121,Medium,6166.82,10014.08,1.624,Groundnut,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Rabi,438.4777777777779,28.9982593121,Medium,1957.42,9566.72,4.887,Maize,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Rabi,438.4777777777779,28.9982593121,Medium,690.2,984.37,1.426,Mustard,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Summer,134.12307692307692,28.9982593121,Medium,851.44,1861.95,2.187,Millet,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Summer,134.12307692307692,28.9982593121,Medium,1159.11,1855.96,1.601,Groundnut,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2019,Summer,134.12307692307692,28.9982593121,Medium,6750.4,26899.06,3.985,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2019,Kharif,330.9059829059829,,Unknown,5080.58,11530.88,2.27,Millet,synthetic_prototype
Tamil Nadu,RANIPET,2019,Kharif,330.9059829059829,,Unknown,6865.47,11748.06,1.711,Groundnut,synthetic_prototype
Tamil Nadu,RANIPET,2019,Kharif,330.9059829059829,,Unknown,1303.2,2534.28,1.945,Soybean,synthetic_prototype
Tamil Nadu,RANIPET,2019,Kharif,330.9059829059829,,Unknown,11984.94,53267.94,4.445,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2019,Rabi,438.4777777777779,,Unknown,1747.89,3829.04,2.191,Wheat,synthetic_prototype
Tamil Nadu,RANIPET,2019,Rabi,438.4777777777779,,Unknown,7512.35,14274.27,1.9,Groundnut,synthetic_prototype
Tamil Nadu,RANIPET,2019,Rabi,438.4777777777779,,Unknown,1518.59,1650.02,1.087,Pulses,synthetic_prototype
Tamil Nadu,RANIPET,2019,Rabi,438.4777777777779,,Unknown,6450.36,34482.34,5.346,Maize,synthetic_prototype
Tamil Nadu,RANIPET,2019,Summer,134.12307692307692,,Unknown,3817.32,16063.97,4.208,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2019,Summer,134.12307692307692,,Unknown,3658.83,6181.6,1.69,Millet,synthetic_prototype
Tamil Nadu,RANIPET,2019,Summer,134.12307692307692,,Unknown,440.05,6152.64,13.982,Watermelon,synthetic_prototype
Tamil Nadu,SALEM,2019,Kharif,330.9059829059829,26.934064780120966,Low,2062.94,4148.63,2.011,Soybean,synthetic_prototype
Tamil Nadu,SALEM,2019,Kharif,330.9059829059829,26.934064780120966,Low,5389.21,21379.92,3.967,Maize,synthetic_prototype
Tamil Nadu,SALEM,2019,Kharif,330.9059829059829,26.934064780120966,Low,1758.83,4980.21,2.832,Millet,synthetic_prototype
Tamil Nadu,SALEM,2019,Kharif,330.9059829059829,26.934064780120966,Low,2207.05,4564.89,2.068,Groundnut,synthetic_prototype
Tamil Nadu,SALEM,2019,Rabi,438.4777777777779,26.934064780120966,Low,5252.28,4527.55,0.862,Pulses,synthetic_prototype
Tamil Nadu,SALEM,2019,Rabi,438.4777777777779,26.934064780120966,Low,617.55,1615.43,2.616,Wheat,synthetic_prototype
Tamil Nadu,SALEM,2019,Rabi,438.4777777777779,26.934064780120966,Low,4207.31,8785.18,2.088,Groundnut,synthetic_prototype
Tamil Nadu,SALEM,2019,Rabi,438.4777777777779,26.934064780120966,Low,5534.88,26824.78,4.846,Maize,synthetic_prototype
Tamil Nadu,SALEM,2019,Summer,134.12307692307692,26.934064780120966,Low,2435.37,5551.06,2.279,Millet,synthetic_prototype
Tamil Nadu,SALEM,2019,Summer,134.12307692307692,26.934064780120966,Low,1092.18,2197.67,2.012,Groundnut,synthetic_prototype
Tamil Nadu,SALEM,2019,Summer,134.12307692307692,26.934064780120966,Low,1015.02,19281.81,18.996,Watermelon,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Kharif,330.9059829059829,27.401053718064517,Medium,2088.52,5224.24,2.501,Millet,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Kharif,330.9059829059829,27.401053718064517,Medium,1680.38,2630.51,1.565,Soybean,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Kharif,330.9059829059829,27.401053718064517,Medium,5325.61,21875.05,4.108,Maize,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Kharif,330.9059829059829,27.401053718064517,Medium,4660.82,9017.66,1.935,Cotton,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Rabi,438.4777777777779,27.401053718064517,Medium,1500.64,1497.91,0.998,Pulses,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Rabi,438.4777777777779,27.401053718064517,Medium,2334.41,11938.66,5.114,Maize,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Rabi,438.4777777777779,27.401053718064517,Medium,3634.75,7586.79,2.087,Groundnut,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Rabi,438.4777777777779,27.401053718064517,Medium,975.57,1166.92,1.196,Mustard,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Summer,134.12307692307692,27.401053718064517,Medium,454.77,6398.59,14.07,Watermelon,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Summer,134.12307692307692,27.401053718064517,Medium,1373.52,4708.42,3.428,Maize,synthetic_prototype
Tamil Nadu,SIVAGANGA,2019,Summer,134.12307692307692,27.401053718064517,Medium,3161.3,13800.8,4.366,Rice,synthetic_prototype
Tamil Nadu,TENKASI,2019,Kharif,330.9059829059829,,Unknown,738.32,1369.56,1.855,Cotton,synthetic_prototype
Tamil Nadu,TENKASI,2019,Kharif,330.9059829059829,,Unknown,3534.43,16581.15,4.691,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2019,Kharif,330.9059829059829,,Unknown,3014.15,7955.92,2.64,Millet,synthetic_prototype
Tamil Nadu,TENKASI,2019,Kharif,330.9059829059829,,Unknown,5356.75,23650.07,4.415,Rice,synthetic_prototype
Tamil Nadu,TENKASI,2019,Rabi,438.4777777777779,,Unknown,2234.01,11353.56,5.082,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2019,Rabi,438.4777777777779,,Unknown,5511.42,8401.14,1.524,Groundnut,synthetic_prototype
Tamil Nadu,TENKASI,2019,Rabi,438.4777777777779,,Unknown,3525.6,4027.56,1.142,Pulses,synthetic_prototype
Tamil Nadu,TENKASI,2019,Rabi,438.4777777777779,,Unknown,3043.58,11673.11,3.835,Rice,synthetic_prototype
Tamil Nadu,TENKASI,2019,Summer,134.12307692307692,,Unknown,970.93,2035.3,2.096,Groundnut,synthetic_prototype
Tamil Nadu,TENKASI,2019,Summer,134.12307692307692,,Unknown,2546.27,10121.81,3.975,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2019,Summer,134.12307692307692,,Unknown,1944.68,3414.06,1.756,Millet,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Kharif,330.9059829059829,28.445014925161292,Medium,2055.92,3502.31,1.704,Soybean,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Kharif,330.9059829059829,28.445014925161292,Medium,1658.45,4422.06,2.666,Millet,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Kharif,330.9059829059829,28.445014925161292,Medium,5118.8,9488.75,1.854,Groundnut,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Kharif,330.9059829059829,28.445014925161292,Medium,4290.41,15114.81,3.523,Rice,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Rabi,438.4777777777779,28.445014925161292,Medium,2562.88,4139.44,1.615,Groundnut,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Rabi,438.4777777777779,28.445014925161292,Medium,3604.46,15817.59,4.388,Maize,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Rabi,438.4777777777779,28.445014925161292,Medium,1459.98,1510.85,1.035,Mustard,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Rabi,438.4777777777779,28.445014925161292,Medium,1454.83,4195.52,2.884,Wheat,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Summer,134.12307692307692,28.445014925161292,Medium,1072.76,2303.97,2.148,Groundnut,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Summer,134.12307692307692,28.445014925161292,Medium,1567.57,6037.88,3.852,Maize,synthetic_prototype
Tamil Nadu,THANJAVUR,2019,Summer,134.12307692307692,28.445014925161292,Medium,1120.69,22677.0,20.235,Watermelon,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Kharif,330.9059829059829,35.84706918911291,High,1859.03,3153.82,1.696,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Kharif,330.9059829059829,35.84706918911291,High,900.72,1524.46,1.692,Soybean,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Kharif,330.9059829059829,35.84706918911291,High,4624.8,19869.72,4.296,Rice,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Kharif,330.9059829059829,35.84706918911291,High,6128.84,30178.21,4.924,Maize,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Rabi,438.4777777777779,35.84706918911291,High,4578.52,23331.88,5.096,Maize,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Rabi,438.4777777777779,35.84706918911291,High,1362.66,4274.91,3.137,Wheat,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Rabi,438.4777777777779,35.84706918911291,High,1374.65,2547.35,1.853,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Rabi,438.4777777777779,35.84706918911291,High,3495.72,3489.0,0.998,Pulses,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Summer,134.12307692307692,35.84706918911291,High,2604.91,4610.01,1.77,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Summer,134.12307692307692,35.84706918911291,High,1901.54,7579.9,3.986,Rice,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2019,Summer,134.12307692307692,35.84706918911291,High,1947.81,4704.11,2.415,Millet,synthetic_prototype
Tamil Nadu,THENI,2019,Kharif,330.9059829059829,34.932106377692,High,866.05,1902.67,2.197,Soybean,synthetic_prototype
Tamil Nadu,THENI,2019,Kharif,330.9059829059829,34.932106377692,High,4255.9,9536.79,2.241,Groundnut,synthetic_prototype
Tamil Nadu,THENI,2019,Kharif,330.9059829059829,34.932106377692,High,8801.93,46621.79,5.297,Maize,synthetic_prototype
Tamil Nadu,THENI,2019,Kharif,330.9059829059829,34.932106377692,High,2452.2,5800.46,2.365,Millet,synthetic_prototype
Tamil Nadu,THENI,2019,Rabi,438.4777777777779,34.932106377692,High,3751.24,14264.13,3.803,Rice,synthetic_prototype
Tamil Nadu,THENI,2019,Rabi,438.4777777777779,34.932106377692,High,5867.34,9198.96,1.568,Groundnut,synthetic_prototype
Tamil Nadu,THENI,2019,Rabi,438.4777777777779,34.932106377692,High,2083.89,6147.73,2.95,Wheat,synthetic_prototype
Tamil Nadu,THENI,2019,Rabi,438.4777777777779,34.932106377692,High,8718.03,32768.77,3.759,Maize,synthetic_prototype
Tamil Nadu,THENI,2019,Summer,134.12307692307692,34.932106377692,High,2799.91,6041.69,2.158,Millet,synthetic_prototype
Tamil Nadu,THENI,2019,Summer,134.12307692307692,34.932106377692,High,5687.58,25428.65,4.471,Rice,synthetic_prototype
Tamil Nadu,THENI,2019,Summer,134.12307692307692,34.932106377692,High,1406.31,21559.08,15.33,Watermelon,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Kharif,330.9059829059829,,Unknown,5772.27,10704.44,1.854,Cotton,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Kharif,330.9059829059829,,Unknown,3827.05,20997.56,5.487,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Kharif,330.9059829059829,,Unknown,2790.59,6616.19,2.371,Millet,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Kharif,330.9059829059829,,Unknown,3448.8,12238.66,3.549,Rice,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Rabi,438.4777777777779,,Unknown,5688.13,22167.4,3.897,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Rabi,438.4777777777779,,Unknown,2430.06,2477.6,1.02,Mustard,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Rabi,438.4777777777779,,Unknown,715.68,1634.27,2.284,Wheat,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Rabi,438.4777777777779,,Unknown,3620.03,14670.07,4.052,Rice,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Summer,134.12307692307692,,Unknown,1796.41,3495.43,1.946,Millet,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Summer,134.12307692307692,,Unknown,4802.65,19609.32,4.083,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2019,Summer,134.12307692307692,,Unknown,1237.04,19648.7,15.884,Watermelon,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Kharif,330.9059829059829,26.180574092419352,Low,5104.24,22299.21,4.369,Maize,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Kharif,330.9059829059829,26.180574092419352,Low,1432.28,2800.06,1.955,Cotton,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Kharif,330.9059829059829,26.180574092419352,Low,11721.76,51945.65,4.432,Rice,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Kharif,330.9059829059829,26.180574092419352,Low,3815.23,7072.79,1.854,Groundnut,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Rabi,438.4777777777779,26.180574092419352,Low,2778.42,11670.01,4.2,Maize,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Rabi,438.4777777777779,26.180574092419352,Low,2802.22,6323.71,2.257,Groundnut,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Rabi,438.4777777777779,26.180574092419352,Low,2348.79,3173.46,1.351,Mustard,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Rabi,438.4777777777779,26.180574092419352,Low,4598.89,17413.77,3.787,Rice,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Summer,134.12307692307692,26.180574092419352,Low,1090.32,18221.98,16.713,Watermelon,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Summer,134.12307692307692,26.180574092419352,Low,1352.43,2735.12,2.022,Millet,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2019,Summer,134.12307692307692,26.180574092419352,Low,3809.02,15159.67,3.98,Maize,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Kharif,330.9059829059829,27.362339060924,Low,1994.78,3660.81,1.835,Groundnut,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Kharif,330.9059829059829,27.362339060924,Low,2039.86,3222.39,1.58,Soybean,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Kharif,330.9059829059829,27.362339060924,Low,4940.07,21585.27,4.369,Rice,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Kharif,330.9059829059829,27.362339060924,Low,7190.75,28657.08,3.985,Maize,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Rabi,438.4777777777779,27.362339060924,Low,1323.75,3680.07,2.78,Wheat,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Rabi,438.4777777777779,27.362339060924,Low,5730.11,22889.28,3.995,Rice,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Rabi,438.4777777777779,27.362339060924,Low,7328.75,33501.54,4.571,Maize,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Rabi,438.4777777777779,27.362339060924,Low,5999.11,12156.07,2.026,Groundnut,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Summer,134.12307692307692,27.362339060924,Low,984.96,16817.17,17.074,Watermelon,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Summer,134.12307692307692,27.362339060924,Low,574.23,1004.29,1.749,Millet,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2019,Summer,134.12307692307692,27.362339060924,Low,6180.99,23352.01,3.778,Rice,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Kharif,330.9059829059829,,Unknown,7318.29,12380.56,1.692,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Kharif,330.9059829059829,,Unknown,5241.07,10977.43,2.095,Cotton,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Kharif,330.9059829059829,,Unknown,2450.88,5570.66,2.273,Millet,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Kharif,330.9059829059829,,Unknown,4542.8,18912.84,4.163,Maize,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Rabi,438.4777777777779,,Unknown,909.65,928.38,1.021,Mustard,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Rabi,438.4777777777779,,Unknown,4663.2,4074.05,0.874,Pulses,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Rabi,438.4777777777779,,Unknown,1123.13,3557.51,3.167,Wheat,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Rabi,438.4777777777779,,Unknown,4378.82,9473.79,2.164,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Summer,134.12307692307692,,Unknown,3969.6,13900.0,3.502,Rice,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Summer,134.12307692307692,,Unknown,2950.66,10059.48,3.409,Maize,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2019,Summer,134.12307692307692,,Unknown,2504.25,4659.21,1.861,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Kharif,330.9059829059829,26.49042549164,Low,6231.51,11022.33,1.769,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Kharif,330.9059829059829,26.49042549164,Low,1688.8,2539.52,1.504,Cotton,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Kharif,330.9059829059829,26.49042549164,Low,2479.03,5329.08,2.15,Soybean,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Kharif,330.9059829059829,26.49042549164,Low,5576.61,20689.86,3.71,Rice,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Rabi,438.4777777777779,26.49042549164,Low,4940.31,9480.43,1.919,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Rabi,438.4777777777779,26.49042549164,Low,5904.51,28537.0,4.833,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Rabi,438.4777777777779,26.49042549164,Low,1854.17,4176.43,2.252,Wheat,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Rabi,438.4777777777779,26.49042549164,Low,1743.78,1886.48,1.082,Pulses,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Summer,134.12307692307692,26.49042549164,Low,4921.37,23749.17,4.826,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Summer,134.12307692307692,26.49042549164,Low,1596.18,29045.6,18.197,Watermelon,synthetic_prototype
Tamil Nadu,TIRUPPUR,2019,Summer,134.12307692307692,26.49042549164,Low,2531.77,3979.01,1.572,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2019,Kharif,330.9059829059829,,Unknown,6697.28,11983.76,1.789,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2019,Kharif,330.9059829059829,,Unknown,6027.9,16624.79,2.758,Millet,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2019,Kharif,330.9059829059829,,Unknown,4321.01,15916.08,3.683,Rice,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2019,Kharif,330.9059829059829,,Unknown,1700.56,3491.95,2.053,Soybean,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2019,Rabi,438.4777777777779,,Unknown,2144.32,2896.69,1.351,Mustard,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2019,Rabi,438.4777777777779,,Unknown,4687.88,20486.46,4.37,Maize,synthetic_prototype
